id_turma;discente;id_curso;media_final;numero_total_faltas;descricao
57586663;768519e21c9db3641c7c0d26e55d5574;92127264;7.70;2;APROVADO
57586663;77a188e6ffe37c8c56916b5669cc1fa8;92127264;9.70;12;APROVADO
57586663;77a188e6ffe37c8c56916b5669cc1fa8;92127264;9.70;12;APROVADO
57586663;77a188e6ffe37c8c56916b5669cc1fa8;92127264;9.70;12;APROVADO
57586663;7a69539ac36db2d7ac503e47975f3034;92127264;8.00;4;APROVADO
57586663;7a69539ac36db2d7ac503e47975f3034;92127264;8.00;4;APROVADO
57586663;7a69539ac36db2d7ac503e47975f3034;92127264;8.00;4;APROVADO
57586663;8686cb9f0defc9fec6c7bf5fed40bda4;92127264;8.80;8;APROVADO
57586663;8686cb9f0defc9fec6c7bf5fed40bda4;92127264;8.80;8;APROVADO
57586663;8686cb9f0defc9fec6c7bf5fed40bda4;92127264;8.80;8;APROVADO
57586663;8d2a3b00a41279debf258bc6c6305205;92127264;;;INDEFERIDO
57586663;934e88c3c9b5350160b13b623c2d340d;92127264;7.50;0;APROVADO
57586663;934e88c3c9b5350160b13b623c2d340d;92127264;7.50;0;APROVADO
57586663;934e88c3c9b5350160b13b623c2d340d;92127264;7.50;0;APROVADO
57586663;9b03275cfc98def4ebace9f3a04bdc7c;92127264;7.90;2;APROVADO
57586663;9b03275cfc98def4ebace9f3a04bdc7c;92127264;7.90;2;APROVADO
57586663;9b03275cfc98def4ebace9f3a04bdc7c;92127264;7.90;2;APROVADO
57586663;9f2893d97c3dc2cf63f5501959e73bed;92127264;;;INDEFERIDO
57586663;a0a597672742f11324d64601528a0257;92127264;7.90;10;APROVADO
57586663;a0a597672742f11324d64601528a0257;92127264;7.90;10;APROVADO
57586663;a0a597672742f11324d64601528a0257;92127264;7.90;10;APROVADO
57586663;a2b5339caf4ea54ef4c904f25feb89ef;92127264;8.10;0;APROVADO
57586663;a2b5339caf4ea54ef4c904f25feb89ef;92127264;8.10;0;APROVADO
57586663;a2b5339caf4ea54ef4c904f25feb89ef;92127264;8.10;0;APROVADO
57586663;a4aa5cbcc579bd9b2ce70c7590ee4b04;92127264;9.40;0;APROVADO
57586663;a4aa5cbcc579bd9b2ce70c7590ee4b04;92127264;9.40;0;APROVADO
57586663;a4aa5cbcc579bd9b2ce70c7590ee4b04;92127264;9.40;0;APROVADO
57586663;a70e6e000686d82ad1d1a29ce75fab9f;92127264;9.00;4;APROVADO
57586663;a70e6e000686d82ad1d1a29ce75fab9f;92127264;9.00;4;APROVADO
57586663;a70e6e000686d82ad1d1a29ce75fab9f;92127264;9.00;4;APROVADO
57586663;b06b391213ef9e3897598dec729ae710;92127264;7.20;6;APROVADO
57586663;b06b391213ef9e3897598dec729ae710;92127264;7.20;6;APROVADO
57586663;b06b391213ef9e3897598dec729ae710;92127264;7.20;6;APROVADO
57586663;b06b391213ef9e3897598dec729ae710;92127264;;;INDEFERIDO
57586663;b1ea701b23a1c2dfc895ecf5a1bd4d9b;92127264;;;INDEFERIDO
57586663;b6cc911edff95b0ec029e398a63b3bd5;92127264;9.60;8;APROVADO
57586663;b6cc911edff95b0ec029e398a63b3bd5;92127264;9.60;8;APROVADO
57586663;b6cc911edff95b0ec029e398a63b3bd5;92127264;9.60;8;APROVADO
57586663;beac1f49210679beb9b26a1636ed3ff3;92127264;7.20;12;APROVADO
57586663;beac1f49210679beb9b26a1636ed3ff3;92127264;7.20;12;APROVADO
57586663;beac1f49210679beb9b26a1636ed3ff3;92127264;7.20;12;APROVADO
57586663;c64950466f754a7a5656d1968f33c8fc;92127264;9.40;2;APROVADO
57586663;c64950466f754a7a5656d1968f33c8fc;92127264;9.40;2;APROVADO
57586663;c64950466f754a7a5656d1968f33c8fc;92127264;9.40;2;APROVADO
57586663;c9e9fb6d34701e4b7c7ce48b0444c7fe;92127264;;;INDEFERIDO
57586663;ca045d46c152b54c2cfe110d01d3e8ce;92127264;;;DESISTENCIA
57586663;d74b3e9757144bbf51198784155a6ade;92127264;9.80;4;APROVADO
57586663;d74b3e9757144bbf51198784155a6ade;92127264;9.80;4;APROVADO
57586663;d74b3e9757144bbf51198784155a6ade;92127264;9.80;4;APROVADO
57586663;dc71ff037f1e98823ef208155af16c47;92127264;4.90;12;REPROVADO
57586663;dc71ff037f1e98823ef208155af16c47;92127264;4.90;12;REPROVADO
57586663;dc71ff037f1e98823ef208155af16c47;92127264;4.90;12;REPROVADO
57586663;e16576bd21bb2c78f61e3b895da26433;92127264;7.90;12;APROVADO
57586663;e16576bd21bb2c78f61e3b895da26433;92127264;7.90;12;APROVADO
57586663;e16576bd21bb2c78f61e3b895da26433;92127264;7.90;12;APROVADO
57586663;f47ace7fbb22012f488f24b9a2593db9;92127264;;;INDEFERIDO
57586663;f59c7673d9a33ed201ee68798b80304d;92127264;;;INDEFERIDO
57586663;fdf1f636486a3ad1d7bd6cc303c6c32a;92127264;9.30;2;APROVADO
57586663;fdf1f636486a3ad1d7bd6cc303c6c32a;92127264;9.30;2;APROVADO
57586663;fdf1f636486a3ad1d7bd6cc303c6c32a;92127264;9.30;2;APROVADO
57586664;1deed8f21a895fa8446751ffd0b079f6;92127264;;0;TRANCADO
57586664;1deed8f21a895fa8446751ffd0b079f6;92127264;;0;TRANCADO
57586664;1deed8f21a895fa8446751ffd0b079f6;92127264;;0;TRANCADO
57586664;317b235fb6a380d0c0f009eab98b75a1;92127264;;0;TRANCADO
57586664;317b235fb6a380d0c0f009eab98b75a1;92127264;;0;TRANCADO
57586664;317b235fb6a380d0c0f009eab98b75a1;92127264;;0;TRANCADO
57586664;43698cea59f51d934a0f0e61b9d2112c;92127264;;;DESISTENCIA
57586664;5f104921a4144c61381f27ed8566675b;92127264;;0;TRANCADO
57586664;5f104921a4144c61381f27ed8566675b;92127264;;0;TRANCADO
57586664;5f104921a4144c61381f27ed8566675b;92127264;;0;TRANCADO
57586664;6b74218206a3c11a684ce39e85187fbf;92127264;;;INDEFERIDO
57586664;77a188e6ffe37c8c56916b5669cc1fa8;92127264;9.30;12;APROVADO
57586664;77a188e6ffe37c8c56916b5669cc1fa8;92127264;9.30;12;APROVADO
57586664;77a188e6ffe37c8c56916b5669cc1fa8;92127264;9.30;12;APROVADO
57586664;88790547343038856c4dba8ee1a3bbe6;92127264;;0;TRANCADO
57586664;88790547343038856c4dba8ee1a3bbe6;92127264;;0;TRANCADO
57586664;88790547343038856c4dba8ee1a3bbe6;92127264;;0;TRANCADO
57586664;9557ec4fc71da30d5a5e58cd1d430a8a;92127264;;;INDEFERIDO
57586664;982e1cd4eb21c2ae5483596c92e02a95;92127264;;;TRANCADO
57586664;a16b9522a7e647575025b3b3a34869e3;92127264;;;INDEFERIDO
57586664;a86a9a867dc425414df96cf763cd375b;92127264;;;CANCELADO
57586664;a86a9a867dc425414df96cf763cd375b;92127264;;;INDEFERIDO
57586664;b0e148daf401068c1b47be520d5bb181;92127264;6.80;14;APROVADO POR NOTA
57586664;b0e148daf401068c1b47be520d5bb181;92127264;6.80;14;APROVADO POR NOTA
57586664;b0e148daf401068c1b47be520d5bb181;92127264;6.80;14;APROVADO POR NOTA
57586664;c7f78ef4d6e39ad93441209267801600;92127264;;0;TRANCADO
57586664;c7f78ef4d6e39ad93441209267801600;92127264;;0;TRANCADO
57586664;c7f78ef4d6e39ad93441209267801600;92127264;;0;TRANCADO
57586664;ccece052e4da7294d46957f07a89a077;92127264;0.00;50;REPROVADO POR MÉDIA E POR FALTAS
57586664;ccece052e4da7294d46957f07a89a077;92127264;0.00;50;REPROVADO POR MÉDIA E POR FALTAS
57586664;ccece052e4da7294d46957f07a89a077;92127264;0.00;50;REPROVADO POR MÉDIA E POR FALTAS
57586664;d0cd7ef9faef18c55e6262b416d731e3;92127264;0.00;50;REPROVADO POR MÉDIA E POR FALTAS
57586664;d0cd7ef9faef18c55e6262b416d731e3;92127264;0.00;50;REPROVADO POR MÉDIA E POR FALTAS
57586664;d0cd7ef9faef18c55e6262b416d731e3;92127264;0.00;50;REPROVADO POR MÉDIA E POR FALTAS
57586664;dac8ccc113e153d1adee62d112a3723d;92127264;0.00;32;REPROVADO POR MÉDIA E POR FALTAS
57586664;dac8ccc113e153d1adee62d112a3723d;92127264;0.00;32;REPROVADO POR MÉDIA E POR FALTAS
57586664;dac8ccc113e153d1adee62d112a3723d;92127264;0.00;32;REPROVADO POR MÉDIA E POR FALTAS
57586664;dc71ff037f1e98823ef208155af16c47;92127264;6.70;12;APROVADO POR NOTA
57586664;dc71ff037f1e98823ef208155af16c47;92127264;6.70;12;APROVADO POR NOTA
57586664;dc71ff037f1e98823ef208155af16c47;92127264;6.70;12;APROVADO POR NOTA
57586664;e16576bd21bb2c78f61e3b895da26433;92127264;8.70;6;APROVADO
57586664;e16576bd21bb2c78f61e3b895da26433;92127264;8.70;6;APROVADO
57586664;e16576bd21bb2c78f61e3b895da26433;92127264;8.70;6;APROVADO
57586664;e1b01dddfefb34bbf9739d100d7f62bf;92127264;1.70;34;REPROVADO POR MÉDIA E POR FALTAS
57586664;e1b01dddfefb34bbf9739d100d7f62bf;92127264;1.70;34;REPROVADO POR MÉDIA E POR FALTAS
57586664;e1b01dddfefb34bbf9739d100d7f62bf;92127264;1.70;34;REPROVADO POR MÉDIA E POR FALTAS
57586664;e1b01dddfefb34bbf9739d100d7f62bf;92127264;;;INDEFERIDO
57586664;e8276e72614c5828286b43d50704d1a0;92127264;;;INDEFERIDO
57586664;ec63873c3581433d75701a854ead2a46;92127264;5.30;12;APROVADO POR NOTA
57586664;ec63873c3581433d75701a854ead2a46;92127264;5.30;12;APROVADO POR NOTA
57586664;ec63873c3581433d75701a854ead2a46;92127264;5.30;12;APROVADO POR NOTA
57586664;fb129cadc77a801c1a820ab4c52b26b9;92127264;;;INDEFERIDO
57586665;515f232c90b19e1014be58aeb8b56266;92127264;7.40;14;APROVADO
57586665;515f232c90b19e1014be58aeb8b56266;92127264;7.40;14;APROVADO
57586665;515f232c90b19e1014be58aeb8b56266;92127264;7.40;14;APROVADO
57586665;520429428d98dac9b5c94168677d77bd;92127264;6.70;2;APROVADO POR NOTA
57586665;520429428d98dac9b5c94168677d77bd;92127264;6.70;2;APROVADO POR NOTA
57586665;520429428d98dac9b5c94168677d77bd;92127264;6.70;2;APROVADO POR NOTA
57586665;74d6c63ad9c2dce0f0dcf8d323727014;92127264;0.00;60;REPROVADO POR MÉDIA E POR FALTAS
57586665;74d6c63ad9c2dce0f0dcf8d323727014;92127264;0.00;60;REPROVADO POR MÉDIA E POR FALTAS
57586665;74d6c63ad9c2dce0f0dcf8d323727014;92127264;0.00;60;REPROVADO POR MÉDIA E POR FALTAS
57586665;934e88c3c9b5350160b13b623c2d340d;92127264;8.20;8;APROVADO
57586665;934e88c3c9b5350160b13b623c2d340d;92127264;8.20;8;APROVADO
57586665;934e88c3c9b5350160b13b623c2d340d;92127264;8.20;8;APROVADO
57586665;a70e6e000686d82ad1d1a29ce75fab9f;92127264;7.00;10;APROVADO
57586665;a70e6e000686d82ad1d1a29ce75fab9f;92127264;7.00;10;APROVADO
57586665;a70e6e000686d82ad1d1a29ce75fab9f;92127264;7.00;10;APROVADO
57586665;b0e148daf401068c1b47be520d5bb181;92127264;7.90;4;APROVADO
57586665;b0e148daf401068c1b47be520d5bb181;92127264;7.90;4;APROVADO
57586665;b0e148daf401068c1b47be520d5bb181;92127264;7.90;4;APROVADO
57586667;735bbfb6f7ab46b58f900d62a6e3cf26;92127264;8.00;4;APROVADO
57586667;735bbfb6f7ab46b58f900d62a6e3cf26;92127264;8.00;4;APROVADO
57586667;735bbfb6f7ab46b58f900d62a6e3cf26;92127264;8.00;4;APROVADO
57586669;00bd67a601192f51da746e41e60815c7;92127264;7.90;12;APROVADO
57586669;00bd67a601192f51da746e41e60815c7;92127264;7.90;12;APROVADO
57586669;00bd67a601192f51da746e41e60815c7;92127264;7.90;12;APROVADO
57586669;016b3e8d294936a422258b4ba1a7a785;92127264;8.00;7;APROVADO
57586669;016b3e8d294936a422258b4ba1a7a785;92127264;8.00;7;APROVADO
57586669;016b3e8d294936a422258b4ba1a7a785;92127264;8.00;7;APROVADO
57586669;09c576ebed33d3a813eabe6d34f29efc;92127264;9.60;0;APROVADO
57586669;09c576ebed33d3a813eabe6d34f29efc;92127264;9.60;0;APROVADO
57586669;09c576ebed33d3a813eabe6d34f29efc;92127264;9.60;0;APROVADO
57586669;0c4312afd7654b4572f06d1f4e90b884;92127264;6.80;8;APROVADO POR NOTA
57586669;0c4312afd7654b4572f06d1f4e90b884;92127264;6.80;8;APROVADO POR NOTA
57586669;0c4312afd7654b4572f06d1f4e90b884;92127264;6.80;8;APROVADO POR NOTA
57586669;0e0595fa516d0c30274d615212d43adb;92127264;8.30;5;APROVADO
57586669;0e0595fa516d0c30274d615212d43adb;92127264;8.30;5;APROVADO
57586669;0e0595fa516d0c30274d615212d43adb;92127264;8.30;5;APROVADO
57586669;0e38c468da1fafa776434dd187a12149;92127264;7.80;2;APROVADO
57586669;0e38c468da1fafa776434dd187a12149;92127264;7.80;2;APROVADO
57586669;0e38c468da1fafa776434dd187a12149;92127264;7.80;2;APROVADO
57586669;1769378784613a7f89344897979d8d68;92127264;7.40;6;APROVADO
57586669;1769378784613a7f89344897979d8d68;92127264;7.40;6;APROVADO
57586669;1769378784613a7f89344897979d8d68;92127264;7.40;6;APROVADO
57586669;2849447e693afb0816767beb8dc0a942;92127264;8.30;16;APROVADO
57586669;2849447e693afb0816767beb8dc0a942;92127264;8.30;16;APROVADO
57586669;2849447e693afb0816767beb8dc0a942;92127264;8.30;16;APROVADO
57586669;40846f2f09da1435f6eb303ce9d0d768;92127264;7.90;4;APROVADO
57586669;40846f2f09da1435f6eb303ce9d0d768;92127264;7.90;4;APROVADO
57586669;40846f2f09da1435f6eb303ce9d0d768;92127264;7.90;4;APROVADO
57586669;4786ee006b177a4effef45521b7bd94f;92127264;7.40;4;APROVADO
57586669;4786ee006b177a4effef45521b7bd94f;92127264;7.40;4;APROVADO
57586669;4786ee006b177a4effef45521b7bd94f;92127264;7.40;4;APROVADO
57586669;4bc11904bc4637fce87f851c094c3f59;92127264;8.50;12;APROVADO
57586669;4bc11904bc4637fce87f851c094c3f59;92127264;8.50;12;APROVADO
57586669;4bc11904bc4637fce87f851c094c3f59;92127264;8.50;12;APROVADO
57586669;515f232c90b19e1014be58aeb8b56266;92127264;9.00;2;APROVADO
57586669;515f232c90b19e1014be58aeb8b56266;92127264;9.00;2;APROVADO
57586669;515f232c90b19e1014be58aeb8b56266;92127264;9.00;2;APROVADO
57586669;51a920b9ab104a241c04fe06fcd5351d;92127264;7.50;11;APROVADO
57586669;51a920b9ab104a241c04fe06fcd5351d;92127264;7.50;11;APROVADO
57586669;51a920b9ab104a241c04fe06fcd5351d;92127264;7.50;11;APROVADO
57586669;520429428d98dac9b5c94168677d77bd;92127264;8.10;8;APROVADO
57586669;520429428d98dac9b5c94168677d77bd;92127264;8.10;8;APROVADO
57586669;520429428d98dac9b5c94168677d77bd;92127264;8.10;8;APROVADO
57586669;52e567da9dc48df1c9c4cca1d3857a71;92127264;7.70;12;APROVADO
57586669;52e567da9dc48df1c9c4cca1d3857a71;92127264;7.70;12;APROVADO
57586669;52e567da9dc48df1c9c4cca1d3857a71;92127264;7.70;12;APROVADO
57586669;5dac5cab88de4928bbc3095150f768ff;92127264;4.40;15;CANCELADO
57586669;5dac5cab88de4928bbc3095150f768ff;92127264;4.40;15;CANCELADO
57586669;5dac5cab88de4928bbc3095150f768ff;92127264;4.40;15;CANCELADO
57586669;617302e28daaf9ab54aaae256040ba3f;92127264;;;DESISTENCIA
57586669;735bbfb6f7ab46b58f900d62a6e3cf26;92127264;9.40;1;APROVADO
57586669;735bbfb6f7ab46b58f900d62a6e3cf26;92127264;9.40;1;APROVADO
57586669;735bbfb6f7ab46b58f900d62a6e3cf26;92127264;9.40;1;APROVADO
57586669;7a4c4b293541c00f8352c2fa485b547c;92127264;7.70;0;APROVADO
57586669;7a4c4b293541c00f8352c2fa485b547c;92127264;7.70;0;APROVADO
57586669;7a4c4b293541c00f8352c2fa485b547c;92127264;7.70;0;APROVADO
57586669;83729736aa539851727de8ecb2c3529a;92127264;7.30;12;APROVADO
57586669;83729736aa539851727de8ecb2c3529a;92127264;7.30;12;APROVADO
57586669;83729736aa539851727de8ecb2c3529a;92127264;7.30;12;APROVADO
57586669;8b82771529bee06587d1941f7a41c0c1;92127264;;0;CANCELADO
57586669;8b82771529bee06587d1941f7a41c0c1;92127264;;0;CANCELADO
57586669;8b82771529bee06587d1941f7a41c0c1;92127264;;0;CANCELADO
57586669;8d2a3b00a41279debf258bc6c6305205;92127264;7.90;4;APROVADO
57586669;8d2a3b00a41279debf258bc6c6305205;92127264;7.90;4;APROVADO
57586669;8d2a3b00a41279debf258bc6c6305205;92127264;7.90;4;APROVADO
57586669;97f43e2dc31d79073af85501a0e41c46;92127264;2.20;20;REPROVADO POR MÉDIA E POR FALTAS
57586669;97f43e2dc31d79073af85501a0e41c46;92127264;2.20;20;REPROVADO POR MÉDIA E POR FALTAS
57586669;97f43e2dc31d79073af85501a0e41c46;92127264;2.20;20;REPROVADO POR MÉDIA E POR FALTAS
57586669;a2b5339caf4ea54ef4c904f25feb89ef;92127264;7.90;12;APROVADO
57586669;a2b5339caf4ea54ef4c904f25feb89ef;92127264;7.90;12;APROVADO
57586669;a2b5339caf4ea54ef4c904f25feb89ef;92127264;7.90;12;APROVADO
57586669;a682f2beb315b67438ce66dcadd140e8;92127264;6.90;12;APROVADO POR NOTA
57586669;a682f2beb315b67438ce66dcadd140e8;92127264;6.90;12;APROVADO POR NOTA
57586669;a682f2beb315b67438ce66dcadd140e8;92127264;6.90;12;APROVADO POR NOTA
57586669;a70e6e000686d82ad1d1a29ce75fab9f;92127264;9.20;0;APROVADO
57586669;a70e6e000686d82ad1d1a29ce75fab9f;92127264;9.20;0;APROVADO
57586669;a70e6e000686d82ad1d1a29ce75fab9f;92127264;9.20;0;APROVADO
57586669;a7aeb59e1b92828f2ec3bd5cb467ff1f;92127264;7.20;12;APROVADO
57586669;a7aeb59e1b92828f2ec3bd5cb467ff1f;92127264;7.20;12;APROVADO
57586669;a7aeb59e1b92828f2ec3bd5cb467ff1f;92127264;7.20;12;APROVADO
57586669;b06b391213ef9e3897598dec729ae710;92127264;2.60;11;REPROVADO
57586669;b06b391213ef9e3897598dec729ae710;92127264;2.60;11;REPROVADO
57586669;b06b391213ef9e3897598dec729ae710;92127264;2.60;11;REPROVADO
57586669;c4ecfa54d2066d83df1a9e8bacf6113b;92127264;8.30;6;APROVADO
57586669;c4ecfa54d2066d83df1a9e8bacf6113b;92127264;8.30;6;APROVADO
57586669;c4ecfa54d2066d83df1a9e8bacf6113b;92127264;8.30;6;APROVADO
57586669;c5acc6ca0e750271a06aa327af57607d;92127264;0.00;24;REPROVADO POR MÉDIA E POR FALTAS
57586669;c5acc6ca0e750271a06aa327af57607d;92127264;0.00;24;REPROVADO POR MÉDIA E POR FALTAS
57586669;c5acc6ca0e750271a06aa327af57607d;92127264;0.00;24;REPROVADO POR MÉDIA E POR FALTAS
57586669;d4e047d2df4d181e5395b78df93f9811;92127264;7.30;8;APROVADO
57586669;d4e047d2df4d181e5395b78df93f9811;92127264;7.30;8;APROVADO
57586669;d4e047d2df4d181e5395b78df93f9811;92127264;7.30;8;APROVADO
57586669;d74b3e9757144bbf51198784155a6ade;92127264;10.00;2;APROVADO
57586669;d74b3e9757144bbf51198784155a6ade;92127264;10.00;2;APROVADO
57586669;d74b3e9757144bbf51198784155a6ade;92127264;10.00;2;APROVADO
57586669;da437177e090ab90ea33ba772cfbae03;92127264;5.00;17;APROVADO POR NOTA
57586669;da437177e090ab90ea33ba772cfbae03;92127264;5.00;17;APROVADO POR NOTA
57586669;da437177e090ab90ea33ba772cfbae03;92127264;5.00;17;APROVADO POR NOTA
57586669;dc0b37a9d90ff2d54cb650d366bb9d1e;92127264;5.70;10;APROVADO POR NOTA
57586669;dc0b37a9d90ff2d54cb650d366bb9d1e;92127264;5.70;10;APROVADO POR NOTA
57586669;dc0b37a9d90ff2d54cb650d366bb9d1e;92127264;5.70;10;APROVADO POR NOTA
57586669;e5f2810aa63e3d1d0472a76623334c72;92127264;2.10;14;REPROVADO
57586669;e5f2810aa63e3d1d0472a76623334c72;92127264;2.10;14;REPROVADO
57586669;e5f2810aa63e3d1d0472a76623334c72;92127264;2.10;14;REPROVADO
57586669;e608912e1c99b8d7367c403607fcc6d8;92127264;8.10;4;APROVADO
57586669;e608912e1c99b8d7367c403607fcc6d8;92127264;8.10;4;APROVADO
57586669;e608912e1c99b8d7367c403607fcc6d8;92127264;8.10;4;APROVADO
57586669;e793aa9d2b00b6830ee02eeb41f24dc2;92127264;;;INDEFERIDO
57586669;f23e5fa8c16da3a0b77a4ed738182750;92127264;6.00;12;APROVADO POR NOTA
57586669;f23e5fa8c16da3a0b77a4ed738182750;92127264;6.00;12;APROVADO POR NOTA
57586669;f23e5fa8c16da3a0b77a4ed738182750;92127264;6.00;12;APROVADO POR NOTA
57586669;f32c342b30e30053a2624f5d981385d1;92127264;2.10;15;REPROVADO
57586669;f32c342b30e30053a2624f5d981385d1;92127264;2.10;15;REPROVADO
57586669;f32c342b30e30053a2624f5d981385d1;92127264;2.10;15;REPROVADO
57586669;f3ac5d986b7350a02d63a22510377d73;92127264;6.60;13;APROVADO POR NOTA
57586669;f3ac5d986b7350a02d63a22510377d73;92127264;6.60;13;APROVADO POR NOTA
57586669;f3ac5d986b7350a02d63a22510377d73;92127264;6.60;13;APROVADO POR NOTA
57586670;e16576bd21bb2c78f61e3b895da26433;92127264;9.00;0;APROVADO
57586670;e16576bd21bb2c78f61e3b895da26433;92127264;9.00;0;APROVADO
57586670;e16576bd21bb2c78f61e3b895da26433;92127264;9.00;0;APROVADO
57586670;fdf1f636486a3ad1d7bd6cc303c6c32a;92127264;9.00;0;APROVADO
57586670;fdf1f636486a3ad1d7bd6cc303c6c32a;92127264;9.00;0;APROVADO
57586670;fdf1f636486a3ad1d7bd6cc303c6c32a;92127264;9.00;0;APROVADO
57586672;00bd67a601192f51da746e41e60815c7;92127264;8.20;16;APROVADO
57586672;00bd67a601192f51da746e41e60815c7;92127264;8.20;16;APROVADO
57586672;00bd67a601192f51da746e41e60815c7;92127264;8.20;16;APROVADO
57586672;0188fee9f69676d5d450513676ffa20f;92127264;7.60;6;APROVADO
57586672;0188fee9f69676d5d450513676ffa20f;92127264;7.60;6;APROVADO
57586672;0188fee9f69676d5d450513676ffa20f;92127264;7.60;6;APROVADO
57586672;09c576ebed33d3a813eabe6d34f29efc;92127264;8.20;4;APROVADO
57586672;09c576ebed33d3a813eabe6d34f29efc;92127264;8.20;4;APROVADO
57586672;09c576ebed33d3a813eabe6d34f29efc;92127264;8.20;4;APROVADO
57586672;0e0595fa516d0c30274d615212d43adb;92127264;5.80;8;APROVADO POR NOTA
57586672;0e0595fa516d0c30274d615212d43adb;92127264;5.80;8;APROVADO POR NOTA
57586672;0e0595fa516d0c30274d615212d43adb;92127264;5.80;8;APROVADO POR NOTA
57586672;0e38c468da1fafa776434dd187a12149;92127264;5.50;7;APROVADO POR NOTA
57586672;0e38c468da1fafa776434dd187a12149;92127264;5.50;7;APROVADO POR NOTA
57586672;0e38c468da1fafa776434dd187a12149;92127264;5.50;7;APROVADO POR NOTA
57586672;2bebbda0ca273a4be74009d7699de55f;92127264;7.40;8;APROVADO
57586672;2bebbda0ca273a4be74009d7699de55f;92127264;7.40;8;APROVADO
57586672;2bebbda0ca273a4be74009d7699de55f;92127264;7.40;8;APROVADO
57586672;2f88ff7e6e0e58cb307f6e6c4dbd80e3;92127264;3.80;14;CANCELADO
57586672;2f88ff7e6e0e58cb307f6e6c4dbd80e3;92127264;3.80;14;CANCELADO
57586672;2f88ff7e6e0e58cb307f6e6c4dbd80e3;92127264;3.80;14;CANCELADO
57586672;392221ac1839282fdd27b0b75f64df73;92127264;8.80;0;APROVADO
57586672;392221ac1839282fdd27b0b75f64df73;92127264;8.80;0;APROVADO
57586672;392221ac1839282fdd27b0b75f64df73;92127264;8.80;0;APROVADO
57586672;40846f2f09da1435f6eb303ce9d0d768;92127264;6.10;10;APROVADO POR NOTA
57586672;40846f2f09da1435f6eb303ce9d0d768;92127264;6.10;10;APROVADO POR NOTA
57586672;40846f2f09da1435f6eb303ce9d0d768;92127264;6.10;10;APROVADO POR NOTA
57586672;4402f41efd8b2de8bd404bf6cdce34ef;92127264;9.70;4;APROVADO
57586672;4402f41efd8b2de8bd404bf6cdce34ef;92127264;9.70;4;APROVADO
57586672;4402f41efd8b2de8bd404bf6cdce34ef;92127264;9.70;4;APROVADO
57586672;46ca5bcc0383d2734d26bf3bcc201b5a;92127264;7.40;4;APROVADO
57586672;46ca5bcc0383d2734d26bf3bcc201b5a;92127264;7.40;4;APROVADO
57586672;46ca5bcc0383d2734d26bf3bcc201b5a;92127264;7.40;4;APROVADO
57586672;515f232c90b19e1014be58aeb8b56266;92127264;7.50;12;APROVADO
57586672;515f232c90b19e1014be58aeb8b56266;92127264;7.50;12;APROVADO
57586672;515f232c90b19e1014be58aeb8b56266;92127264;7.50;12;APROVADO
57586672;520429428d98dac9b5c94168677d77bd;92127264;7.90;0;APROVADO
57586672;520429428d98dac9b5c94168677d77bd;92127264;7.90;0;APROVADO
57586672;520429428d98dac9b5c94168677d77bd;92127264;7.90;0;APROVADO
57586672;5625c20186d9be50433092f3269db96a;92127264;8.30;2;APROVADO
57586672;5625c20186d9be50433092f3269db96a;92127264;8.30;2;APROVADO
57586672;5625c20186d9be50433092f3269db96a;92127264;8.30;2;APROVADO
57586672;5a5d94d46b85d1bec85b6a0b0a0b826b;92127264;8.00;12;APROVADO
57586672;5a5d94d46b85d1bec85b6a0b0a0b826b;92127264;8.00;12;APROVADO
57586672;5a5d94d46b85d1bec85b6a0b0a0b826b;92127264;8.00;12;APROVADO
57586672;6d42cc9c6a322c7518b6e14c0cb943c4;92127264;7.90;0;APROVADO
57586672;6d42cc9c6a322c7518b6e14c0cb943c4;92127264;7.90;0;APROVADO
57586672;6d42cc9c6a322c7518b6e14c0cb943c4;92127264;7.90;0;APROVADO
57586672;6e937627849c1ee4ee610426a859caab;92127264;6.00;20;APROVADO POR NOTA
57586672;6e937627849c1ee4ee610426a859caab;92127264;6.00;20;APROVADO POR NOTA
57586672;6e937627849c1ee4ee610426a859caab;92127264;6.00;20;APROVADO POR NOTA
57586672;777afa50a3eae76c110581407b1e3129;92127264;7.10;10;APROVADO
57586672;777afa50a3eae76c110581407b1e3129;92127264;7.10;10;APROVADO
57586672;777afa50a3eae76c110581407b1e3129;92127264;7.10;10;APROVADO
57586672;8d2a3b00a41279debf258bc6c6305205;92127264;6.00;6;APROVADO POR NOTA
57586672;8d2a3b00a41279debf258bc6c6305205;92127264;6.00;6;APROVADO POR NOTA
57586672;8d2a3b00a41279debf258bc6c6305205;92127264;6.00;6;APROVADO POR NOTA
57586672;a4aa5cbcc579bd9b2ce70c7590ee4b04;92127264;9.90;0;APROVADO
57586672;a4aa5cbcc579bd9b2ce70c7590ee4b04;92127264;9.90;0;APROVADO
57586672;a4aa5cbcc579bd9b2ce70c7590ee4b04;92127264;9.90;0;APROVADO
57586672;a70e6e000686d82ad1d1a29ce75fab9f;92127264;6.30;10;APROVADO POR NOTA
57586672;a70e6e000686d82ad1d1a29ce75fab9f;92127264;6.30;10;APROVADO POR NOTA
57586672;a70e6e000686d82ad1d1a29ce75fab9f;92127264;6.30;10;APROVADO POR NOTA
57586672;a7aeb59e1b92828f2ec3bd5cb467ff1f;92127264;5.90;4;APROVADO POR NOTA
